tweet_id,airline,text,sentiment_groundtruth,tweet_created
567794720425144300,United,"@United Your customer service for Mileage Plus customers is a disgrace. I just spent 45 min on the phone to reset a pin number, with no luck",negative,2015-02-17
569729657248985100,American,"@AmericanAir  I was told it would be emailed to me, but I haven't received anything yet. How can I follow-up?",negative,2015-02-22
567929586077425660,United,@united are my bags here yet?  They were at Palm Springs airport.  I was at LAX.  How come I beat my bags here.,negative,2015-02-17
569698519742861300,American,@AmericanAir due to gate agents I missed my connecting flight to Mexico City...not a happy customer AA- let's correct this,negative,2015-02-22
568948008160661500,United,@united I had one interview I was the last person what does that mean?,negative,2015-02-20
568574188086296600,United,"@united worst airline ever! Staff is nasty, wifi down bags are delayed due to weather?? And now the belt is broken. Selling UAL stock in AM",negative,2015-02-19
568981931599237100,US Airways,"@usairways now on hold for an hour. So frustrating, I suspect you have more operators come in on days like this w/inclement weather?",negative,2015-02-20
569854535608311800,American,"@AmericanAir I love travel with yours planes, all people is very nice, it's amazing! Can you please follow me back? 😋I love the company!",positive,2015-02-23
568171015131394050,Southwest,@SouthwestAir So frustrated with my experience with #Southwest. 18 hours trapped in Denver bc of mechanical problems. #worstcustomerservice,negative,2015-02-18
568992757169066e3,US Airways,"@USAirways Made about 30 calls to USAir today to merge of AAdvantage, Dividend Miles. Each time, says call back Late Flightr. #30timesenough",negative,2015-02-20
569659364530728960,American,@AmericanAir ah if only we could get through. We've tried for over 2 hrs. Can we call @united?,negative,2015-02-22
567736870365171700,Southwest,@SouthwestAir I'm trying to change a family vacation due to Measles outbreak and haven't been able to get anyone on the phone. Any help?,negative,2015-02-17
569938796986433540,Delta,@JetBlue I'm sick of y'all.,negative,2015-02-23
5.6967630415455437e+17,American,@AmericanAir Awesome customer service on #390 from rdu. They snuck my wife a warm cookie. Thx!,positive,2015-02-22
568603081274986500,United,@united thanks KP.  What's going on w/4840 tonight.  Bad update online and phone. Can't u give customers good info. Not waste their time?!,negative,2015-02-19
568607402645454850,United,@united @dmb41shows I need this plane to get to buffalo so I can leave tonight. Any progress?,negative,2015-02-19
570129828969459700,United,@united completed form but doubt it's any use. UA doesn't care. 6 day vacation will now be 5. Sure UA won't feel responsibility for that...,negative,2015-02-23
570239688755302400,American,@AmericanAir Well I'm showing I am still sitting at the gate on the plane that has not departed?,negative,2015-02-24
5.6928656954832077e+17,United,@united you really do have a culture problem. Everyone I tried to work with blamed someone else or told me how they're short staffed,negative,2015-02-21
567919558649995260,United,"@united missed connection, wrong city, bags at Palm Springs, but not at hotel. I am seriously tired of being treated this way.",negative,2015-02-17
5.6826117261022003e+17,United,"@united what you did was illegal and a breach of contract. I will be in touch but not through your ""customer feedback""",negative,2015-02-18
570065109961322500,Delta,@JetBlue but the 4 hour policy- when I called and they said I didn't report it soon enough. What would have changed if I had noticed sooner?,negative,2015-02-23
568849719625158660,Delta,@JetBlue heading to Buffalo... trading the cold in Boston for colder in Buffalo... Maybe the Caribbean next time?,positive,2015-02-20
568418165853540350,United,"@united reFlight Booking Problems would not have made me reach on time for my meeting. Also didn't wanna take a chance, Booked myself on @etihad instead",negative,2015-02-19
567732351774781440,US Airways,"@USAirways
That is not an excuse to have such a poor website Flight Booking Problems options! My yearly vacation is about to fall through, ubetter do smth!",negative,2015-02-17
568170036248092700,Southwest,@SouthwestAir we have to stay in Chicago overnight and meet up with our bags there. I hope they stay put and don't get put on a flight.,negative,2015-02-18
567864523585118200,US Airways,"@USAirways delayed my flight 3 times before Cancelled Flighting it, had angry and rude workers, and are now providing no helpful service at all",negative,2015-02-17
569302758018420740,United,.@united Let us know when you find everyone's luggage. Thanks. #UnitedAirlines,negative,2015-02-21
569503983623999500,Delta,@JetBlue you want me to talk to the wall?,negative,2015-02-22
567900456460165100,United,@united we just almost had a major accident on ua3710 ... How about passing on some information to those of us waiting on plane!!!,negative,2015-02-17
5.6998898742043443e+17,US Airways,@USAirways great. I just called your fucking phone number and she hung up on me,negative,2015-02-23
5.6999409014790963e+17,American,@AmericanAir No worries at all. Y’all have a good one!!,positive,2015-02-23
570281731510571e3,American,@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!,negative,2015-02-24
5.6972759813096243e+17,American,"@AmericanAir Thanks, she did her best. Staying the night in Dallas, new trial to Detroit via Atlanta tomorrow, assuming no Cancelled Flightlations.",negative,2015-02-22
568031932719566850,United,"@united cool, thanks.",positive,2015-02-18
569179631409958900,Southwest,@SouthwestAir been on hold for over an hour to speak to a customer service rep. What the heck?? #Southwest #customerservice,negative,2015-02-21
567739453884465150,Southwest,@SouthwestAir Thank you.  Twitter says I can't DM someone unless they follow me.  Can @SouthwestAir follows my twitter?,negative,2015-02-17
569834060043780100,American,@AmericanAir thank you!,positive,2015-02-23
570213946348560400,US Airways,@USAirways need to retrain US 3837 lead flight attendant and gate agent at arrival MKE 2/23.  Horrible attitudes toward helping customers.,negative,2015-02-24
5.6986820172028723e+17,American,@AmericanAir I've witnessed a manager named Denise yell at 2 different customers with my same issue. #rude,negative,2015-02-23
570100233398571e3,American,@AmericanAir Who do I report missing baggage to when baggage claim leaves before midnight?,negative,2015-02-23
567921406807261200,United,"@united unless it's on you guys, im good.",negative,2015-02-17
568916674168135700,Delta,@JetBlue I'm a trying ! But I'm tired and getting grumpy !,negative,2015-02-20
569626613664653300,Delta,@JetBlue do you REALLY think it's okay to sit kids away from parents?! Srsly?! Esp after your landing gear failure?? http://t.co/x6SYW3MDVu,negative,2015-02-22
568126722903814140,Delta,@JetBlue I may need to. I had a 40 minute layover and now have a 15 min delay on my first flight.,negative,2015-02-18
569870130169163800,American,@AmericanAir 8 hours on the phone yesterday.  Really?  Still doesn't pick up status on US Air flight.,negative,2015-02-23
569989971156860900,Delta,@JetBlue App still saying I can't DM you...,negative,2015-02-23
567733228690083840,United,@united @jsumiyasu I am thankful to the  United ground staff who put me in the last seat on the last flight out. Home Late Flight is still home!,positive,2015-02-17
567728679426326500,Southwest,"@SouthwestAir Flight Cancelled Flightled, reFlight Booking Problems online has not worked, on my second round of hold (3 hrs now). Any other options?",negative,2015-02-17
569912094272782340,Southwest,@SouthwestAir  thanks for adding passbook ability! Hopefully we can do group passbook tickets in the future somehow.,positive,2015-02-23
570268875872473100,American,@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.,positive,2015-02-24
569504866260930560,US Airways,"@USAirways Flight Cancelled Flightled due to ""weather conditions"" in arrival city. Uh...I don't think so.",negative,2015-02-22
569633282855301100,American,@AmericanAir Just landed - crew couldn't have been more gracious or accommodating. Although a long delay I appreciate your prompt response!,positive,2015-02-22
569535527227150340,US Airways,@USAirways your service sucks.,negative,2015-02-22
567831160978677760,US Airways,@USAirways flt 5302 CLT to DAY supposed to depart 5:51; the 6:20...still no crew. #schedule/contact the pilot!,negative,2015-02-17
569693838329180160,American,@AmericanAir The pilot told us they would release bags as well as offer hotel vouchers. Neither happened.,negative,2015-02-22
568622422309482500,Southwest,"@SouthwestAir I love imagine dragons o flipping much, pls #DestinationDragons",positive,2015-02-19
5.6779993289721037e+17,Southwest,@SouthwestAir too Late Flight now,negative,2015-02-17
568645576008400900,United,@united  they were empty upon takeoff. Why can't someone sit there?,negative,2015-02-19
569709973963468800,American,"@AmericanAir next time my flight's Cancelled Flightled, I'd appreciate SOME indication (email, text, carrier pigeon). App didn't even warn at check in",negative,2015-02-22
569623156337586200,US Airways,"@USAirways please help! No bags, no way to get through to customer service since 8AM this morning! Help!!",negative,2015-02-22
569620452043317250,American,"@AmericanAir...still waiting for a call back....attempt #9 and hour #13...can't put a hold on an online tix, we are within seven day window.",negative,2015-02-22
569471837614137340,Delta,@JetBlue my flight 475 Cancelled Flighted due to lavatory problems. Can't confirm if they are gonna get a flight from Boston Logan Int,negative,2015-02-22
568077514905505800,United,@united Can we get Any (free) upgrade because all the problems we've had? Our reservation is MKWLKR.,negative,2015-02-18
567832640289579e3,United,@united thanks for all the help! Totally appreciate it and you made it super easy too,positive,2015-02-17
570003289326157800,American,@AmericanAir that's unacceptable,negative,2015-02-23
567791182199197700,Southwest,@SouthwestAir your employees were great!,positive,2015-02-17
569875093360238600,Southwest,"@SouthwestAir Please get back with my about my airtran credit Q4VNMB, I call and I'm being told that I will, but I never get email/call back",negative,2015-02-23
5.6992496544672563e+17,Southwest,@SouthwestAir nice touch on the passbook integration!,positive,2015-02-23
568611819864117250,Delta,@JetBlue Awww thank you B6! Glad to hear it!  Made my day! &amp; one last question do you have any idea what tail is operating flt 606 2maro? :),positive,2015-02-19
570265876911403e3,American,@AmericanAir Thanks!,positive,2015-02-24
569605258621661200,US Airways,@USAirways Ann Marie at LGA is the best ticket agent ever! #excellentcustomerservice,positive,2015-02-22
569904589010575360,US Airways,@USAirways over the phone. I called the 6170 number and she picked up almost immediately.,positive,2015-02-23
5.6772747963347763e+17,US Airways,@USAirways please give Tara G a pat on the back and praise.  She was very very helpful.  She is at PHL member lounge,positive,2015-02-17
569993782311198700,United,@united My favorite way to travel! Thank you! http://t.co/vGN2X1ckg0,positive,2015-02-23
569683734951170050,United,@united resolved and im sick and tired of waiting on you. I want my refund and I'd like to speak to someone about it.,negative,2015-02-22
5.6790526703305523e+17,United,@united RTB&gt;IAH 2/17 First class. My wife (Global Services) and I had headaches due to our neighbors smoking e cigarettes. Contact me pls,negative,2015-02-17
569942011916259300,American,@AmericanAir really appreciate the great customer service... One of your service agents just hung up on me when asking legitimate questions,negative,2015-02-23
569226723738325e3,Southwest,@SouthwestAir no. Told to call cust service on monday,negative,2015-02-21
570105753471746050,American,@AmericanAir please allow me to speak with someone. A dialogue would solve this issue better and faster than emailing.,negative,2015-02-23
569487075797565440,US Airways,"@USAirways ""good news. We've located the crew and made contact with them"". flight was supposed to leave 4 minutes ago. #usairwaysfail",negative,2015-02-22
568184134666981400,Delta,"@JetBlue if u want to be helpful save me the trip from Westchester Cty to JFK, plus parking - my info is in the photo http://t.co/JI7xkS2jkk",negative,2015-02-18
568966649728114700,US Airways,@USAirways me too!,positive,2015-02-20
568808318560550900,Delta,@JetBlue I definitely will. Thanks!,positive,2015-02-20
569693551589756900,American,@AmericanAir AA45 ... JFK to LAS.,negative,2015-02-22
568448282239713300,Southwest,"@SouthwestAir, rude customer svc, won't accommodate an earlier flight w/o $400 charge. US Mail takes priority over customers. #badservice",negative,2015-02-19
569845438494457860,American,@AmericanAir from a service rep but that hasn't happened yet. I'm honestly fed up and sick of this. No notice when my flight got Cancelled Flighted,negative,2015-02-23
569033300662218750,US Airways,@USAirways @AmericanAir flight 849's four subsequent delays destroyed my travel plans this evening. Looking to resolve this matter.,negative,2015-02-20
569937457837273100,US Airways,"@USAirways I would happily wait in the terminal near food, restrooms and non irritated passengers.",negative,2015-02-23
568140595580919800,United,@united my friend lost luggage on flight 1547. What to do?,negative,2015-02-18
5.6972180489127117e+17,United,@united i need help but in spanish,negative,2015-02-22
570223944260849660,US Airways,@USAirways should give me free baggage for this mess,negative,2015-02-24
569342508553121800,US Airways,@USAirways on hold 3 hours !!!!!! What's the number to speak to someone this is unacceptable I need to change flights,negative,2015-02-21
569830069746712600,American,@AmericanAir thank you Mr Parker for screwing over chairman preferred when we fly AA. No #firstclass option and treated like crap by staff,negative,2015-02-23
568602156988657660,US Airways,"@USAirways 42 minutes holding. Seriously, if your average wait time is over 30 minutes then maybe, just maybe, you're understaffed.",negative,2015-02-19
567822994925441e3,Southwest,@SouthwestAir I have had 4 flights Cancelled Flightled through yall!!!! Im sick of it 😠😠,negative,2015-02-17
567927596572360700,United,@united A generic form with tons of fields asking for info you already?  Expected more as a premier platinum. Another #servicefail,negative,2015-02-17
569585203666161660,Delta,@JetBlue should I bother contacting them? I already checked into my flight 😕,negative,2015-02-22
570021871577477100,American,@AmericanAir my Mistake multibillion dollar company,negative,2015-02-23
568973348840943600,Delta,@JetBlue thanks for letting us know. Hoping for no more delays!,positive,2015-02-20
569945018527428600,American,@AmericanAir 4 open kiosks for priority with no line and only 4 open for main check in for ~80-100 ppl,negative,2015-02-23
5.6998232359836877e+17,American,@AmericanAir how is US4623 going to be on time when they are still deplaning at 4:08? This is BS.,negative,2015-02-23
568974120030875650,US Airways,@USAirways trying to change flight because of airline travel advisory. on hold for 45 mins. Help!,negative,2015-02-20
568074163270905860,US Airways,"@USAirways Thank you, busy times.",positive,2015-02-18
569675861160386560,Southwest,"But expect no help from -&gt;@SouthwestAir &lt;-.  Our flt was canx at the last minute for ""weather.""  We flew home on weatherless @united.",negative,2015-02-22
569898346036404200,US Airways,"@USAirways I'm sure the people are working very hard, but the systems should assist with IVR prompting, offering call backs, hold wait times",negative,2015-02-23
568437004045672450,Southwest,@SouthwestAir @FortuneMagazine Love flying Southwest! Best flight attendants ever!,positive,2015-02-19
568068967098658800,Delta,@JetBlue and the 20min line I stood in to drop my bag off?,negative,2015-02-18
568845012777111550,Southwest,@SouthwestAir flights from sunny SFO delayed for hours and others Cancelled Flightled left and right with little updates. Any help @SouthwestAir?,negative,2015-02-20
569272359334453250,United,@united my flight is Late Flight due to mechanical issues 3 of 4 flights in past 10 days!,negative,2015-02-21
569957315568394240,US Airways,@USAirways too Late Flight.,negative,2015-02-23
570005034340974600,US Airways,@USAirways customer service at its best! Rachel S.  took great care of us at the PHX airport. http://t.co/HG7vEqhGHy,positive,2015-02-23
567845165781532700,United,"@united thanks for a terrible experience at EWR. Customers should be treated as a priority, not as an inconvenience #tryagain",negative,2015-02-17
569900147343265800,Southwest,"@SouthwestAir open seating is like an open marriage, there's so much love for strangers!",positive,2015-02-23
569907544124219400,American,"@AmericanAir thanks! a response is better than nothing at all {ahem, @USAirways}",positive,2015-02-23
569394015055040500,US Airways,@USAirways thanks! http://t.co/pD7R1lL6Re,positive,2015-02-21
569663577226915840,American,"@AmericanAir i have tried getting help from agents, the phone, twitter, and FB. Can no one at American Airlines help me?",negative,2015-02-22
570271574462369800,American,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx",positive,2015-02-24
569225196386660350,Southwest,@SouthwestAir my wife is trying to get a group of clients to their destination and just got disconnected after2 hours holding. Help.,negative,2015-02-21
568594646168948740,US Airways,@USAirways thank you for continuing to be the worst airline out. Didn't need that extra hour of sleep after 29 hours of travel anyway,negative,2015-02-19
568832151119990800,United,@united your website is a complete joke when using safari!,negative,2015-02-20
569714651489050600,Southwest,@SouthwestAir luggage delivery between 1-4am? Really? After I was told by midnight multiple times? Why lie? Crazy and bad business.,negative,2015-02-22
568145883679875100,Delta,@JetBlue what's going on with 1171 LGA-FLL..poor to no communication from gate agents??,negative,2015-02-18
569967493487292400,United,@united my flight was delayed due to maintenance in LIT and caused me to miss my connection at IAH to MSY. Can you help?,negative,2015-02-23
570273819287531500,American,@AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys.:),positive,2015-02-24
568173585484771300,Southwest,"@SouthwestAir alas, it was pretty full so we had to entertain ourselves with witty repartee ...",negative,2015-02-18
569374560505737200,US Airways,@USAirways I better get a free flight,negative,2015-02-21
569598614235942900,Southwest,@SouthwestAir our flight is delayed till tomorrow curse the weather,negative,2015-02-22
567918931148685300,Delta,@JetBlue not to mention the fact that we paid extra just to fly jetblue thinking it was the most reliable..,negative,2015-02-17
568748360599019500,US Airways,@USAirways thanks for taking my flight off the board AND NOT PROVIDING and updates about my flight which is 26 minutes Late Flight.,negative,2015-02-20
568437189694111740,Delta,@JetBlue Apparently the pilot had made some announcement about engine trouble and losing fuel too quickly.,negative,2015-02-19
570204435663581200,American,@AmericanAir great job TYR ground crew...now let's get this bird outta here!!!  Tell flight 3200 to wait on me...be there in 45 mikes!,positive,2015-02-24
567917894144770050,Delta,@JetBlue I understand but everyone said different things and there was a flight out Late Flightr that night but only one of us got to take it,negative,2015-02-17
5.7029801868516557e+17,United,"@united if the car seat is lost @united should just reimburse me for a new one, this is not a pair of shoes, it's a necessity for my child",negative,2015-02-24
570175761468031e3,United,@united to speak to a real person to get this resolved politely and efficiently. (2/2),negative,2015-02-24
570119444451745800,American,"@AmericanAir checked in at Des Moines, lay over in ORD, final destination Austin, Texas.  Baggage was only checked to ORD.",negative,2015-02-23
568534107875119100,United,@united I just want to contact someone with a question &amp; not be put on hold for 5 minutes in order to be hung up on or sent to the pet line,negative,2015-02-19
570129843594997760,American,@AmericanAir its not weather thats why i said the other people received hotel rooms while the people at the end of the line did not get them,negative,2015-02-23
569688256247427100,Southwest,@SouthwestAir i got the call from RDU that my baggage is there except that doesn't help me bc i can't get it until I'm flying back home.,negative,2015-02-22
569258945254191100,US Airways,@USAirways No Problem - he was the only person in the airport who would help :),positive,2015-02-21
568112409841238e3,US Airways,"@usairways That is appreciated.  However, the system tells you call back Late Flightr then ends the call.  No need to reply, thanks.",negative,2015-02-18
569675530792013800,American,"@AmericanAir - We have; they were useless. Baggage service called before 9 to tell us we would have bags by 3. Now, maybe midnight.",negative,2015-02-22
569108013547687940,Southwest,@SouthwestAir loving the boarding to go to Chicago #KeepItMovin',positive,2015-02-21
569985270415818750,US Airways,@USAirways I have a receipt but no conf # for a Thur flight. When I call for help I was literally hung up on b/c of wait times. Help!,negative,2015-02-23
569706320212787200,Southwest,"@SouthwestAir It was never really ""lost"" it was put on another flight WITH my knowledge we just weren't sure what flight but I have it - TY!",negative,2015-02-22
567804700951855100,US Airways,@USAirways Thank you. And thanks for being so accommodating.,positive,2015-02-17
568973634087165950,United,"@united assistance with what, the attitude of your staff no matter which airport we are at?",negative,2015-02-20
569521778797744100,Delta,@JetBlue got it. thanks the quick reply.,positive,2015-02-22
567741692854276100,United,@united Brandi Zabsonre in Denver deserves a raise for bringing delight into a terrible travel situation. big ups http://t.co/TK3aOpdtSQ,positive,2015-02-17
569556399585402900,US Airways,@USAirways all these planes sitting here and no one going home. #usairwaysfail http://t.co/jN3V3k3qGv,negative,2015-02-22
569864108134301700,United,"@united Currently on UA862, 20 minutes of the worst turbulence I've ever experienced, and ZERO communication from the flight deck.",negative,2015-02-23
568564342150598660,US Airways,@USAirways HORRIBLE communication on delayed flight out of LGA!!!! I got 2 emails in seconds w different delay times!!!! HORRIBLE,negative,2015-02-19
570285012882472960,Southwest,@SouthwestAir have u seen any of the messages the past hour ?,negative,2015-02-24
568931924166574100,United,. @united sad that you don't think it is important to resolve your client facing team that behaves disgraceful,negative,2015-02-20
569276854458310660,United,"@united Yes, they did. Must have fixed the broken ramp. Thanks!",positive,2015-02-21
570108377029685250,US Airways,@USAirways yes it landed at 11:40am. Should not take another 12+ hours to go 40 min drive. Was assured I would have this am.,negative,2015-02-23
569497031322030100,United,@united Good luck with the no-enertainment-on-6-hour-flights strategy. Innovation at work. Hello @jetblue http://t.co/HI76BOavXY,negative,2015-02-22
568548307200393200,Delta,@JetBlue on flight 2416 to Orlando...ridiculous that we had to wait for this high school band to board. #notbabysitters #whrsthecoach?,negative,2015-02-19
568151905165316100,Southwest,@SouthwestAir TSA Pre isn't showing up on my boarding passes and I've followed all of the steps. Please help.,negative,2015-02-18
569940147615113200,American,"@AmericanAir Way to suck at customer service, Dallas is trapped in an ice storm but you didn't Cancelled Flight 7am flight &amp; been on hold all day.",negative,2015-02-23
569960080734490600,United,"@united I'm rebooked now, but the line was 300 people deep.",negative,2015-02-23
570304779412508700,US Airways,@USAirways always fun to get screwed out of an earlier flight (that isn't full) #crummyservice #whydidntiflysouthwest #goodluckamericanair,negative,2015-02-24
568103931307405300,Southwest,"@SouthwestAir allows you to change a flight once for no fee, yay! I will always book flights with them. @AmericanAir changes you $200",positive,2015-02-18
569289545058947100,US Airways,@USAirways nervous for flight tomrw out of key west not friendly customer service,negative,2015-02-21
569747280552538100,American,@AmericanAir The word failure means: an act or instance of failing or proving unsuccessful; lack of success nonperformance of something due.,negative,2015-02-22
569533663211356160,US Airways,@USAirways now you don't know where my luggage is?  Seriously?,negative,2015-02-22
569025555343007740,Southwest,"@SouthwestAir why did I not receive drink coupons with 65,000 points? But all my friends did?",negative,2015-02-20
569328128310403100,United,@united Sandra at ur international checkin counter was rude and offensive.  She commented she didn't care if I complained cuz she had 25yrs,negative,2015-02-21
569226044118581250,US Airways,@USAirways What's the seat assignment policy? Why let us choose a seat only to change it on us two weeks Late Flightr?,negative,2015-02-21
570298285350629400,American,@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol 😃,positive,2015-02-24
569535236884664300,Delta,@JetBlue how much longer to JFK open's I am a diabetic and I need sugar plane don't have nothing,negative,2015-02-22
569739695459995650,American,@AmericanAir wasn't offered a flight out of PHL until TUESDAY so had to ask to be booked to Houston instead of Austin.,negative,2015-02-22
569953683309514750,United,@united it's like you're trying to make me hate your airline. Fee for each checked bag that's never mentioned in the ticket + rude agents 👿,negative,2015-02-23
569620382023622660,United,@united lost my bags and there was a flight from Chi to Eri that landed over 1.5 hrs ago...yet still have zero updates?? #UnitedAirlinesSux,negative,2015-02-22
569318043702177800,Southwest,@SouthwestAir crazy how every airline flew out to the northeast tonight except you,negative,2015-02-21
569324719993827300,Southwest,@SouthwestAir you have no baggage tracking system?,negative,2015-02-21
569700953164615700,American,@AmericanAir why are you still selling tickets when you haven't rebooked people to arrive at their destinations on time?,negative,2015-02-22
569192549170032640,United,@united what's the hold up with flight 6475 from SLC to DEN??,negative,2015-02-21
569245856680914940,US Airways,@USAirways This is ridiculous. You delayed my husband's flights &amp; made him miss his connection. Told him to leave his bags. Sent him (1/3),negative,2015-02-21
569677776384598e3,US Airways,"@USAirways your rude staff said"" I don't care that we are out of market place food you're going on vacation and I have to work"" nice huh",negative,2015-02-22
568864981917110300,US Airways,@nrhodes85: look! Another apology. DO NOT FLY @USAirways,negative,2015-02-20
569672763536842750,US Airways,@USAirways I have contacted them but only got an automated response that won't give me the code.,negative,2015-02-22
568752793999286300,Delta,@JetBlue Big thanks to Ricardo Olavarria at Reagan Airport. Fixed our ticket and made sure we made it for our friend's wedding #greatservice,positive,2015-02-20
568482840750530560,Southwest,@SouthwestAir suggestion- shades on the windows @KCIAirport so travelers won't have to watch ur luggage handlers throwing their bags around,negative,2015-02-19
569620432204267500,United,@united I hope you lose the next govt contract,negative,2015-02-22
569874933549027300,American,@AmericanAir hahahaha! This is crazy! Well here's to another night at the airport!!,negative,2015-02-23
569365278963798e3,United,@united YOU SUCK!,negative,2015-02-21
569179898532761600,Southwest,@SouthwestAir I've been on hold for over an hour and counting…just need a simple name change http://t.co/5Siczx1oez,negative,2015-02-21
568611700674584600,Southwest,"@SouthwestAir We should be landing at RIC right now, but haven't even left ATL. Should have picked Delta maybe?",negative,2015-02-19
567899906150703100,Delta,@JetBlue thank you for help and quick response,positive,2015-02-17
568208831030943740,Delta,@JetBlue third JetBlue flight in less than a week. All Late Flight not for weather.  Reliability going downhill.,negative,2015-02-18
5.6955514656208077e+17,United,"@united This is probably the least dependable airline in the Western Hemisphere. @united does not belong in Star Alliance, but SkyTeam",positive,2015-02-22
567692504397803500,Southwest,@SouthwestAir  this is really unhelpful. Why can't I rebook online? http://t.co/N5O43sVl8i,negative,2015-02-17
568192942088843260,Delta,"@JetBlue I can't say what airline I am on right now, but I sincerely miss you. #bestairline",positive,2015-02-18
568834824410148860,United,@united Thank you for your offer! All sorted out :-),positive,2015-02-20
570009228867293200,American,@AmericanAir What are we going to do about the nightmare you guys out me through yesterday? Zero response from the tweet you last sent me.,negative,2015-02-23
568959416524886e3,US Airways,@USAirways Already tried. How about Conf # via DM,negative,2015-02-20
5.7010880171134157e+17,United,@united Outbound 2 bags 70 lbs bags Returning home 1 bag 50 lbs. What is your logic? And WHY? Am I writing to a Machine? Human HELP required,negative,2015-02-23
567758180068130800,Southwest,@SouthwestAir @PaytonTaylor129 I love Southwest and Payton Taylor!,positive,2015-02-17
568087789004300300,US Airways,@USAirways why would a flight arrive Late Flight or leave when 60% of your passengers have  a connection?,negative,2015-02-18
569587371693355e3,American,@AmericanAir leaving over 20 minutes Late Flight. No warnings or communication until we were 15 minutes Late Flight. That's called shitty customer svc,negative,2015-02-22
569642078990258200,United,@united what is this subtlety gate changes? Are you kidding with me?,negative,2015-02-22
569531969110974460,United,@united worked out after all. Thanks for your immediate reply!!,positive,2015-02-22
569869884164714500,American,@AmericanAir calling at 1am to tell me my flight has been rescheduled 12 hours Late Flightr than it was supposed be to seems like a bad solution,negative,2015-02-23
570290220589027300,American,"@AmericanAir spent $8 for the choppiest feed of ""Whiplash"" ever. #americanairlinesfail #iwantmymoneyback",negative,2015-02-24
568165260605014e3,Southwest,@SouthwestAir @ PIT- Gate A1! Big shout out to the lady trying to track him down!,positive,2015-02-18
568116996761452540,United,@united a good start would be  to warm the plane before the departure time so the flight isn't delayed due to frozen water lines.,negative,2015-02-18
570176385534300160,American,"@AmericanAir would have been had I seen this before 1130pm EST, when I was sound asleep.",negative,2015-02-24
5.6876078511312077e+17,Southwest,@SouthwestAir hello. my flight is Cancelled Flightled for #destinationdragons and no one at your desk at KCI knows what the fuck is happening!!!!!!!!,negative,2015-02-20
569718484151750660,American,"@AmericanAir Hey you Cancelled Flightled my flight, and I can't get someone on the phone to rebook (2 hour wait minimum). Can I get some service?",negative,2015-02-22
569989043456380900,US Airways,@USAirways your airway is a joke. I have never dealt with worse service,negative,2015-02-23
569158546404864e3,Southwest,@SouthwestAir been on hold now for 1 hour 20 minutes with cust service. Can you help?,negative,2015-02-21
569528351364292600,Delta,"@JetBlue after applying my new tag, she left my bag on the ground rather than loading on the conveyer belt..I had to walk back 50 yards",negative,2015-02-22
568573387817291800,United,“@united: @RobCNYC See information on our boarding process: http://t.co/gBIw9ugFNm ^KP”. I get group 1&amp;2. Just no reason on 3/5.,negative,2015-02-19
569267194028298240,Southwest,"@SouthwestAir AH - did DM, no reply. On hold now over 2hrs. Just spent over $1k to get a United flight tmrw to get home. #lame",negative,2015-02-21
568955060165554200,United,"Why even ask me to DM you and offer help if you ""can't do anything"" @united #terriblecustomerservice #unitedairlines http://t.co/feC4i3Vwq7",negative,2015-02-20
567735983370539e3,United,@united feck guys. Stop Cancelled Flightling flights from EWR to RIC the weather is fine I both locations!!!,negative,2015-02-17
569238666654195700,Delta,@JetBlue #kudos! And we're done and heading to warmer weather!,positive,2015-02-21
569843745157451800,American,@AmericanAir stranded in Miami because your automated system keeps hanging up on me for two days. Help !,negative,2015-02-23
568929299350179840,United,@united you are by far the worst airline. 4 plane delays on 1 round trip flight. How is that possible.,negative,2015-02-20
567827488736419840,Delta,@JetBlue this is not a flight delay this is horrible planning on Jet Blue!!! #jetblue,negative,2015-02-17
568843696105496600,US Airways,@USAirways It wasn't weather this morning.  AWE1701 diverted back to BOS due to mechanical issues.  So far lost one of 3 days :(,negative,2015-02-20
569856492477657100,United,@United how is it that I book a flight with a reserved seat and then go to check in and find out I have no seat?  WTF.,negative,2015-02-23
569657725304610800,Delta,@JetBlue 4 hr delay on flight to JFK via Tampa &amp; worst customer service in San Juan airport. This after app not working all day.,negative,2015-02-22
5.6920265648643277e+17,United,"@united great decision making skills flight ops IAH bag makes a 10 minute connection and I don't, flight pushed early. Disappointed!!!!",negative,2015-02-21
569704164743376900,American,"@AmericanAir Yes, but should be able to get a push notification via the app if I’m logged in and on a trip. Email/text is so 2010 😥.",negative,2015-02-22
569308881438052350,Southwest,@SouthwestAir Am I flying on Spirit air?,negative,2015-02-21
569951363670642700,American,@AmericanAir welcome anyone who works in those conditions deserves a thank you even though I am other side of #Atlantic lol xx,positive,2015-02-23
568893092927029250,Southwest,@SouthwestAir Cancelled Flights arrivals &amp; departures in Nashville as of 5pm. That and more weather headlines @ 4pm #LiveOnFOX17 #FebruaryFreezeFox17,negative,2015-02-20
569969218306904060,US Airways,@USAirways the jetway because he felt I was disrespectful. I have never been treated this way particularly when I was trying to be a good c,negative,2015-02-23
